Reviews,stars 
"The service is fantastic; the meat was a bit salty and tough, though.  But all things considered, a good value and a pleasant respite.",3
The food fantastic ,5
 The service impeccable ,4
 The noise level unbearable loud,4
"Pros:  beautiful view, excellent carrot cake, seated right away (had reservation), lovely outdoor seating",4
"Cons:  phone system prevents contacting restaurant,  burnt onion aioli did not seem correctly labeled, wished the waygu beef had had some grill/char flavor, baked potato was very sub-par being dry potato with blue cheese crumbles on top, whitefish was dry",2
"This is our 4th visit, twice great service, twice horrible service. ",3
I had the burger with pepper jam & bacon. Delicious! ,2
"Our food tasted good, but 3/5 dishes were cold. I love the menu, there's more I want to try,  so we will go back, but we will request different servers.",1
"Our experience was delightful.  Great ambiance, great drinks and fantastic food.  Our waitress was very attentive to our needs.  Wonderful place for a family or friends gathering.  Will definitely be back.",2
"Great service, good food.  Nice weeknight getaway.  Fantastic views!",3
Happy this restaurant is here. Consistently great food and lots of it. Will be back!,5
Newly reopened and rebranded our experience was a breath of fresh air.!,4
"We will not be back. One person's order came out 15 minutes before everyone else's food. The food was not good. The pizza was basic tomato sauce, not pizza sauce. The sauce on the burgers was good, but almost non-existent. The prime rib had a string in it and was not a great cut. Service was slow and inconsistent. The server was a kid and very friendly, but clueless. The drinks were weak and so-so. Many other fine places to choose from in Woodbury. Just skip this place.",4
Food was tasty - wait staff very agreeable.  Loved the sweet potato tater tots.,5
"Awesome food, I wouldn't order cocktails unless Terri or Larry are working but great beer and wine selections, food is phenomenal great selections for whatever your hungry for.",5
Hoping to see better service on our third visit.  Food was great and will definitely go back!,4
"The food was pretty good, not exceptional.  The noise level was astronomical, maybe because of rowdy people or nothing to absorb any noise.  Would be willing to try it again.",4
"As the people at the table next to us were very loud, it was difficult for our friends and us communicate. Not the the restaurant’s fault, but disappointing. As always, food and service were good, the view great, we like Mallard’s.",4
"Overall, the experience was good. The food tasted delicious, the servers were friendly and kind, and the atmosphere was welcoming.",4
"Very relaxed, good food, great ambience. Be sure to make reservations. There is outdoor seating if the weather is agreeable. Very busy when it's nice weather. Homey feel but still can be elegant enough for a special celebration.",4
Amber was our server she was exceptional. Very friendly and her table side manner is on point made our evening more inviting. The food was great too!. We will be back for sure.,4
"Noise level inside was way too high. We dined outside, had our own little patio, and it was great! Good view, interesting menu, quiet. However, server was either inexperienced, or untrained, or ill suited for the job. That sort of spoiled dinner for us. She left out a lot of questions--such as, "" would you like an appetizer or salad?""  ""Would you care for dessert? "" Etc. our wine arrived during the main course--not before-- and, by the time she managed to get the bottle opened, at least one of us was finished with the main course. Sadly, it was the person who had ordered the bottle of wine, which effectively spoiled his meal.",3
"Very nice place for a quiet couple's birthday dinner, excellent food, clean, and wonderful outdoor view",4
"Based on previous reviews, we had low expectations so we were not surprised.  Service was slow.  The first bottle of wine we ordered we were informed after several minutes was not available.  My husband's filet was overdone.  I had the shrimp & grits which was very tasty.  The restaurant has a great view but is very spartan.  A cozier lodge feel would be more appropriate for the setting.  We will return, but only for drinks or maybe lunch in the fall to see the fall colors.",4
Food was ok. Had to ask twice for butter. Also had to ask for bread - does not come with the meal unless you ask. Beautiful view but the service could have been better. We drove 1 hr and 15 minutes to the restaurant because we heard it was really good. If it was closer we might try it again but we would not drive over an hour to come back.,4
"Food was excellent.  Service was acceptable, but not exceptional.  Wine list definitely needs attention.",5
"WONDERFUL food! We are excited to go back! When it's busy it is a little loud for conversations across the table. Window seats have been hard for us to get with reservations, whether it's busy or empty. The food is very yummy!!! Can't get back there soon enough! Thank you for bringing us exceptional food in our area!",4
Great food  nice music,5
"Service was friendly, efficient but not rushed.  Hanger steak was tender and cooked to perfection.  Salmon also done exceptionally well.  We split an appetizer - eggplant rollatini - which was tasty and served on two plates.  Live music in the bar area, but not overwhelming in the dining area.",3
Filet was raw in the middle after ordering medium. The other courses were very good.,3
"Best italian restaurant in Metuchen and the whole area. Wonderful, freshly made pastas and salads.",4
"Besides parking, it is always a great experience, mainly because the staff is gracious and attentive.",3
"Unfortunately a lot of problems with the food, but owner was wonderful and fixed everything. He couldn’t have been nicer to us.",5
Friendly and nice but Not accommodating manager/owner.,4
Nice atmosphere - small servings and pricey for average Italian food. Would go back only for bar / music,2
"Enjoyable dinner. The meatball appetizer was great, the pastas are fresh and delicious. I especailly loved the Caramel Maple budino- it was the star of the meal. We'll return for sure.",4
Great selection of appetizers and pastas to share. Incredible wine list to pair with your food choices. Friendly and attentive service that never makes you feel rushed.,4
Wonderful restaurant with excellent food and service!! Looking forward to our next visit.,2
What a fantastic meal all four of us had at Novita!  From appetizers to desserts we were all so thrilled with the quality and taste! Two of us tried the Porchetta Wednesday menu and it was truly wonderful and you can't beat the price.   And to top it off our server Oscar was so fabulous. ,4
His suggestions for wine and menu were right on point and he was so attentive.  We all are truly ,5
in love with Novita and would recommend to all.,5
Good food coupled with excellent service add up to a great dining choice for lunch or dinner.,5
"Great lunch spot, and the food is superb. Have to make it for dinner soon!",3
"Food was good, the service was not so good!  The waiter took out drink order, and than when it came to the bar it remained on the bar till we almost has to get it ourselves. The waiter was not very attentive, and the wait staff seemed as thought they may have been new,, however the waiter should really be more attentive to his guest.. Drinks were pricey, but food ok, cauliflower soap was tasteless, we returned it.. through a bus staff, the waiter no where to be seen",3
Excellent as always we have never been disappointed,5
Tasteless food and a wierd decor that is attempting to be fine dining.,3
Expensive and the food is not so greatExpensive and the food is not so great,4
Expensive and the food is not so great,4
Expensive and the food is not so great,3
Expensive and the food is not so greatExpensive and the food is not so great,3
Expensive and the food is not so greatcc,4
Expensive and the food is not so great,2
The food was wonderful and Oscar was extremely professional!,2
Always an enjoyable time.,2
Not sure if there is a dress code but it made it feel more like a pub than a upscale restaurant.  Could be because there was a festival going on or not. The food was great and so was the service.,3
Another yummy meal at Novitas.  Sausage and mussel appt is superb....bronzino always amazing....great wine list. Wonderful attentive service...and then there is George in the piano....awesom food and vibe...go right now...,3
This place is so good!!!! I eat here once a week for business lunches and come here from time to tom at night. Very very very good!!!,1
Great location & ambiance... soft piano music playing all night. Our table was ready on time and even gave a prompt phone call just before we walked in. Awesome experience for our Date Night.,4
It was great,4
We enjoyed delicious paninis in the lounge. Very comfortable environment and a very accommodating and courteous staff. Would definitely visit again.,4
"Great food, great ambiance",4
I enjoyed a business dinner here recently. The food was authentic Italian and the service was impeccable. 5 stars for everything!  WELL DONE SIR.,4
Hands down our favorite restaurant in central NJ. Friendliest and most attentive staff I've ever encountered. Great entertainment. Especially Lou.,4
It was a great lunch and great food,5
"Great place with live music in Saturday night , a good menu of beverages and wines .. being a vegetarian very little options however the server was able to help us customize some of the dishes but would have loved to see more veggie options for next time",5
I would have to make specific mention of the quality of the food.  The restaurant claims that they make everything handmade from the bread to the cheese to the pasta.  This is a claim that I could not verify with my eyes but definitely with my taste buds.  WOW!  Excellent quality food across the spectrum from the fish to the meatballs to the cheeses to the pasta to the bread.  And what bread it is... A wonderful dining experience with great service.  Delicious... we will definitely be going back soon.,5
"Food is very good. Only reason I was upset is that OpenTable reservations are sent to the 'dining-only' side of the restaurant, which has a different menu entirely from the bar-menu. The bar-menu is delicious and has great dishes. The dinner-menu is more so fancy, expensive dishes in small portions. ",5
"I highly recommend going, but try out the bar side!",5
"Great Birthday dinner for my husband,  wonderful service and nice surprise that it was restaurant week making it a great value.",5
Thoughtful selection of items prepared with expertise.  Swanky feel makes it worthy of an occasion but also nice for friends gathering.,5
"My wife and I have eaten here a few times and had a great experience every time until Saturday night. We took a friend from out of town and had a 6:30 reservation. The hostess sat us at a table in the ""lounge"" area, near the music. We told her we were having dinner then wanted to stay for the music. ",5
"The table was right by a door that the hostess kept opening, so almost all the women were wearing coats while they were eating.",5
"Our food was good. I had the $49 four-course dinner with a main course of salmon. My wife enjoyed her bronzini. Our friend had the stuffed pork, which he thought was greasy and was made with too much olive oil. ",5
We had cocktails and a bottle of wine  and our total bill was about $260.00.,4
"We were surprised, when at 8:35, half-way through dessert, the hostess came to the table and told us to ""move on"", as she had a 8:30 reservation for our table. We finished-up in about 10 minutes and left. When we were leaving we noticed many empty tables on the ""restaurant""  side.",3
Our friend and us were disappointed as we would have liked to have an after dinner drink while enjoying the music on a Saturday night. The hostess really needs some customer satisfaction training.,4
This Friday we will be going to Torino 2 in Metuchen instead of Novita.,2
"Thank you, Carlo and Staff!  You did it again, my friend!! BT & JT",5
Overall good food and vibe with a great piano played. I was disappointed with our waitress who forgot to give me my wine (and had to be reminded),5
"Food was excellent!  Our waiter was awful!  My husband and I sat in the dining area we usually sit in the lounge area, I have never had a problem there. The waiter was arrogant and dismisive, he was nice to the elderly couple sitting in front of us who were regulars.  Even lied to us about the specials when we over heard him recite them to another table. We had to flag him down for dessert after 15 minutes.  I still tipped 20% because the rest of the staff was nice and the food was good.  Would never sit if he was the server ever again.  It was a shame, put my dog down on Valentine's and this was our belated outing.  All dressed up to be treated poorly",5
Went to Novita for a late Valentine's Day celebration. The experience was awful. We were seated,5
"right away, but after that it took Forever until someone showed up to take our drink order.",3
"The atmosphere is lovely, but the food is way OVERPRICED, and portions are small. The menu is",4
"extremely limited.  Staff is basically invisible, and it feels as if you are sitting on top of the person next to you.",1
My girlfriend and I could barely hear each other talk.  So No I would say save your money and try somewhere else.,3
"We enjoyed the open kitchen, and the friendly vibe of the staff was extraordinary. #Cynthia.....The food was to die for. I would visit Heirloom weekly.  Can not wait to return!",5
We live an hour away from Heirloom Kitchen but decided to give it a try based on several articles written.  We were not disappointed and I would even say they exceeded our expectations.  Everything on the menu is absolutely delicious and cooked to perfection.  The service was tremendous as well.  I have nothing to criticize and everything to rave about.  We will be back!,5
"First time at Heirloom. Read reviews which were outstanding. I thought the service was exceptional and friendly. The staff was knowledgable and politie. The timing of appetizers to main course was somewhat long but they warned us about that due to individualization of parties and taking care of tables one at a time. However, as soon as the main course was completed we had a dessert menu placed on our table...it wold have been more relaxing to let us digest for a few minutes.",5
"The food was tasty,eclectic with wonderful presentation. However, I thought portions were small given the somewhat  high prices for appetizers and main courses. Would have liked more choices,especially on the main entrees.",5
"Would return but only on special occasions, not just for a night out. Thank you.",5
Shelly Ludwig M.D.,5
"Took my wife for a date night here. Became a night to remember. Consider this place - homie yet classy. Overall a great experience between the atmosphere, the great knowledgeable fun staff and delicious meal. Will definitely recommend this to anyone who’s looking for a new experience.",5
"If you ever visit, do ask for Cynthia. Best server ever!!",5
The food is absolutely wonderful from appetizers to dessert.  ,4
The staff is amazing. ,4
We will be back,5
"This was our second time there, and it was perfect. We tried something different than the first meal, and again, it exceeded expectations. I still can’t believe we have a place like this is NJ.",3
Love that this gem is right in our backyard!! The entire staff is beyond professional and always make us feel at home!,5
A can't miss for the NJ dining scene.,5
What a gem! Absolutely loved the experience! ,5
Will definitely come back also would like to take cooking lessons with a group of friends that’s should be a lot of fun!! Next time I want to sit at the table next to the chef. A must vitiligo restaurant!,5
The food was second to none. The staff was very attentive without being over bearing. I understand why reservations are needed well in advance. I can't wait to go for a refill. ,5
"If you like duck you really need to taste theirs, unbelievably good!",5
"Easily one of the best dining experiences in New Jersey.  The staff is warm and friendly.  The food is fantastic, definitely some of the best duck outside of China.  Kudos to the party chef as well; desert was superb.",5
"Unique culinary experience in NJ, absolutely enjoyed the whole experience. Server was funny and well versed on the menu, food was outstanding . Will definitely come back for dining and for the cooking classes",5
This place is unlike anything else. Worth the time to check out.,5
"My 22 year old daughter said “mom that was the best meal I ever had”.  I agree, the meal was great. The servers took their time and told us all about the dishes.  My daughter is allergic to nuts. They made alterations to accommodate her. The owner stopped over and spoke to us. Lovely place. Great food. Wonderful service.",5
"My husband and I decided to celebrate my son’s 10th birthday in Heirloom Kitchen. He loves everything  a cool chef , delicious food and a nice place.",5
 He just said  “ mom I will never forget this experience” .,5
"Thank you , Heirloom kitchen xoxo🎈",5
"As always, Heirloom Kitchen was absolutely outstanding. The service, food and atmosphere are top notch and we cannot wait to go back again.",5
"Everything is amazing - from the food to the service it is unmatched. The open kitchen allows you to watch the food being prepared while you eat. Perfect for date night. Although it is pricey, you are getting what you pay for. Not to mention it is decorated beautifully.",5
"Second time there, this time celebrating the new year a day early...everything outstanding again! Thanks and kudos!",5
"We love this place!  We had heard about it a while ago, but seeing as how it's only open Friday to Sunday, we had wait until we had an occasion that matched up with a weekend.  ",5
"The space filled up quickly on a very busy Holiday weekend and the service was not instantaneous considering the backlog, but absolutely everything from the salad to the small plates to the Main to the dessert was incredible.  The servers were attentive and professional, which means they are very well trained.",5
"Special kudos to our server, Cynthia, who was friendly, personable, knowledgeable, enthusiastic and funny.  We left feeling as though we had a new best friend, and I will ask to sit at one of Cynthia's tables when we return.",5
"Some may consider the menu ""pricey"" but terrific food that is carefully designed and well presented is worth every penny.",5
GREAT Classic Rock music mix (though it was a little on the loud side) made for great background.,5
"We already have plans to take some friends, and we're planning to do that soon!",5
Thanks for a terrific dining experience!,4
"Another very solid meal....the menu is alway changing which is one of the best parts about dining at Heirloom.  The service is always attentive, and paced perfectly....the fact that you can BYOB makes this a great choice....the dining room is clean and elegant and just a cool vibe.",5
Everything we ate was delicious. My biggest complaint would be the long wait between appetizers and the main course. I would advise being patient. The food is worth waiting for and the service was attentive. Next time I would like to sit at the chef’s table to see the action up close. Loved the casual vibe of the place!,5
Excellent food and service It was fun to watch the food being cooked,5
"Food was heavenly, service was top-notch.  It was our best dining experience possibly EVER. I have already made another reservation. Fantastic.",5
Atmosphere was warm & inviting. Food was excellent.  Service was impeccable.  There are not enough words to describe how fantastic the service was.  Will be back!,5
Amazing! Such a unique dining experience everyone should try it.,5
"Wonderfully prepared meal served hot, Noah our waiter was very attentive and personable.  Creative spin put on every dish. Can't wait to return!",5
Absolutely a gem!!! Such exquisite food and ambience!!! Love every time I come here!,5
"Well, I don't know what I expected but it wasn't what I expected...first, the food was ALL THAT...delicious, well prepared, well presented up and down (only the coffee was a lttle weak disappointingly). Being a big music fan, it was hard not to notice the eclectic and energetic playlist...""Search and Destroy"" by the Stooges is hardly what you'd imagine as dinner music but I loved it (wonder what the other guests thought?). The tables were like makeshift kitchen nook tables, wooden chairs...very open space with a very communal feel...not dark and stodgy at all...the glassware was noticeably spotless for our byob beverage, they had nice champagne glasses...they also served dessert wine that was WOW! but did not have proper pony glasses. Oh well...The service was very attentive from a team of servers that love what they do and obviously drink the HK Kool-Aid...our main server was VERY friendly and called us ""darlings"" ""loves"" ""dears"" and other terms of endearment which kind of fit in with the place but also just might turn you off...would go again to bring friends and enjoy a nice evening of culinary delights.",4
"I took my family here for my mother’s birthday. We’d always passed it and peeked in with the intention to try the menu. A top-tier gem hidden in suburbia, and I’m super happy we found it. Come here to really enjoy the experience, not to chow down and leave. Wonderful ambiance and playlists for great conversation.",5
"We’d seen Heirloom Kitchen on the best ten list from Open Table and were curious since we’d never heard of it. This small restaurant is only open weekends, and we finally got in on a Sunday. Initially I was disappointed that a menu item I’d seen online and was planning to order - Toasted Fettuccini with a Wild Boar ragu - wasn’t available. We started with the Fall Thompson Green Salad, so different, with apples, persimmon, cashews, and a delicate shallot vinaigrette. We both ended up getting the Pork Wellington as our mains, and as promised by the lovely wait staff, made me forget completely about that unavailable fettuccine. While it is the most expensive dish on the menu, it was outstanding. With sweet potatoes , mushrooms and bacon, the tender,  juicy pork dish is one we look forward to ordering again. We met and thanked co-owner and Chef David Viana, as personable and down-to-earth as he could be, considering his impressive previous training and posts. The only small complaint I have is, they could use a better ventilation system. That said, we will be back, and we plan to bring friends! (And wine-  while they do sell bottles from the California winery Dominico, you may also BYOB).",5
Amazing personalized dining experience.  Food was amazing - ambience very cool.  definitely will be back!,5
"Amazing and interesting food, friendly and knowledgeable staff...foodie’s paradise.  Our favorite place in central jersey.",5
"Food was mostly memorable. Especially the current fettuccine dish. Also the duck was amazing. The risotto served with the duck was underseasoned and forgettable. The desserts were one hit and one big miss. The Ube tart was not good. The pavlova was wonderful. Plating on the desserts were messy, and not in a good rustic sort of way. The wine was delicious and extremely  affordable. Tuna carpaccio was a big hit. Bread was nice but lacked salt and a little dense. Overall it was a place to return to. 75% of the meal was on point. The service was attentive and awesome. Entrees are a little pricey for the area and the portion. Great date night or special occasion spot.",5
"Unique restaurant, outstanding food, and GREAT ATTENTION TO DETAIL.",5
"Loved the ambiance, funky vibe in a neighborhood where you’d least expect it.  The food and service were top notch, although it did take way too long for entrees to come.  They apologized and comped dessert, which was just okay by the way.  I’d still return.",5
"atmosphere is very pleasant.  great music played.  service was excellent; attentive, amusing, knowledgable & informative.  food was excellent, including small tasting dishes gratis.",5
Thrilled to have a creative farm to table restaurant in near vicinity to my home.  Had a wonderful dining experience with great service and fabulous food!,5
This is a Manhattan dining experience in NJ....excellent food and staff.,4
Spectacular. A few cuts above a sea of ordinary.,5
"We read an excellent review in the Star Ledger recently and made Heirloom Kitchen one of our destination as foodies! They did not disappoint, from the service, delicious dinner and dessert we will be returning. It's worth the drive as we live in Millburn NJ.",4
"The food was delicious, the atmosphere was quiet, and the service was wonderful!",5
Always amazing food and service!,5
Service not as good as usual.  It seems they were understaffed and overcrowded and were unable to handle it. It was also the loudest meal I’ve had there. Some people are just very inconsiderate and act as if they’re in their own backyard.,5
Great food and excellent service!,5
Location can be deceiving!   Worth the trip.......,5
JUST is usually spot on wonderful but this last time there the duck was impossible to eat.  That's a shame because I brought Mom for her first time there and her 80th birthday.   They eventually took it off the bill but with way too much hesitation and annoyance.  Might be a very long time before I go back to what was one of my favorite restaurants.,5
It was packed. — but that’s because the word is out on how great the food and the drinks are.  We will definitely come back to JUST.,5
Food was very good ambience very nice service was OK they had to be reminded what we ordered and even failed to bring something to us and was put on our bill. We Should have checked the bill instead of just paying it,4
Fabulous!  Didn’t try it for years because of the er....uh... “window dressing”.   We didn’t want to eat behind a gas station!  But I’m really glad we did.  Met friends for a birthday meal.  My wife and friend had a pink thing for drinks. Some delicious grapefruit thing.  My pal and I kept it simple:  a fine red Malbec.  ,4
Starters were delicious!   Calamari.  A Beef thingy.  Peking duck tacos.  Wow.  Pretzel bread?  Wow. ,3
I had the lobster special w papardelle ,3
My wife’s fish was delish.  ,3
And our friends had the fried chicken and lamb shank respectively (both mahvelous).,5
Dessert.  Coffee.  All amazing.,5
Excellent restaurant with fusion food. A bit upscale but outstanding service.,5
"The dishes are full of flavor, and eclectic menu offering fare for most mature pallets.   Nice atmosphere and décor, great for both a date or gathering.   Service was excellent.  Reservations recommended especially for weekends (full house on Sat night) since space is cozy.",5
"Great menu with lots of interesting choices. We were 2 couples & shared the scallops & the tuna cone appetizers-both excellent!  All entrees were not only delicious, they were also plentiful portions with great plated presentation. Thumbs up for the Australian Lamb Chops-perfectly cooked Med-rare with a tasty Demi-glaze  and served with fresh (not over cooked) spinach & carrots. Also a winner, the Volcano seared Tuna-it has a spicy kick! And the Garlic Short ribs-very tender.  Do Not miss the mini cinnamon donuts...light, crunchy and served hot in an adorable mini grocery cart!!",2
Food is SPECTACULAR! You will NOT be disappointed! We cannot wait to go back!,4
"everything was delicious!  The drinks were great, the service was a little slow,  but nothing that took away from the experience.  love going there!",5
"I wanted to like this place based on the reviews. The service was pleasant, however, everything was below the level it should have been considering the high prices.  The food was decent, but kind of bland, except for the short ribs,  dishes sat for a while  on the table after we had finished eating, and the music was too loud, like a dance club. Also, I was asked four times (once on the phone and three times by different individuals at the restaurant) if this was a special occasion, which it was. I am not sure why they asked as they did not do anything special about it.  Why not just ask once and inform the server.  ",3
I think people can find tastier food at other restaurants that are less pricey.,5
"Great local restaurant that uses a range of cuisines and fusion techniques to create amazing dishes. The wait staff is well trained and very knowledgable about the menu, ingredients and flavor profile.",4
Delicious just like we remembered! Spectacular service and unique spins on traditional dishes. Refreshing dinner.,5
I took my wife there for date night.  The food was better than you get at any of the chain restaurants and so was the bill at the end.,5
The food was fresh and delicious and the service was outstanding. Get the beet salad!!!,5
It was our first time here and we liked it. The duck tacos were crunchy skinned which was cool but maybe a corn taco instead of the sticky flour one? We also had the soup which was delicious and a cool table presentation.,4
Service was excellent ......Menu exceptional ....food delicious,4
"The food is consistently delicious and love that it changes seasonally.  A little too pricey to dine here often, but always come for birthdays and anniversaries.",4
New Years Eve dinner was outstanding!,3
Went for early news years dinner.It was excellent have been there before never disappointed.The menu is so elcetic.You can't categorize it it's so different and sooo good.Will be back again and again.,3
What a disappointment. The food was less than mediocre. My friend ordered the fillet medium rare and it was dry. The waitress was very nice but she doesn’t control the kitchen.,5
"We and family of ours celebrated our wedding anniversaries last night at JUST.  We were very pleased with our entire experience.  The food was amazing from the starters to our dessert.  If you're looking for a place to celebrate a special occasion, you can't go wrong with JUST.",4
"Hidden gem with an eclectic but balanced menu. The Peking Duck Taco starter was especially good, as was the pork belly. The Australian lamb chops were perfectly cooked and seasoned. I could have used some seasoning on the vegetables though. But I'm pleasantly surprised that everything wasn't overly salty in general, as many restaurants tend to do.",4
Awesome!!  Wait staff very pleasant and informative!!!,4
"Review based on dining at the bar Food was ok . I wouldn’t go out of my way to dine here. Ordered cod tacos, short rib tacos and steak skewers .. out of the three the steak skewer was small and the better of the three.. Drinks were ok .. In my opinion it was a Waste of $70.00 ..",5
"As usual, the food and service were outstanding. This is an upscale restaurant as good for special occasions as casual dining.",5
"Great food selection & solid service from our waiter, Dave.     Tricky entrance off Rt 9.   Pull into the BP gas station and you'll figure it out",5
"Service was excellent, and the food was very good.  Menu was somewhat limited but what we ate was very good. I would recommend a try.",5
I LOVED everything about JUST. The food was amazing and theservice was impeccable!!!,5
"Just when I thought customer service was a thing of the past Just Restaurant  exceeded my expectation! Just is a hidden gem. The ambiance was stellar, food was excellent hats off to the chef, and service was superb. I can't wait to return planning my next visit.",5
"Outstanding scallops, duck tacos, great version of butternut squash soup, excellent veggies.  Definitely will visit again.",4
Excellent food and superb service. We’ll be back.,5
food was very good! we went on a week night to avoid weekend crowd! very pleasant staff!,4
"Very quiet evening at JUST, as it was a Monday, so we received the royal treatment. Very quick, kind, polite and professional service, great menu and great food. Great decor, immaculately clean, nice atmosphere. Great place for a business lunch or a fun date.",5
Loved everything we ate.  great service too!  My Husband can't stop talking about how much he enjoyed his meal.  I just love the pretzel bread and the donuts for dessert.,4
"We were celebrating a birthday with three adults and one five-year-old child. Our server was extremely nice and very nice to the child. However he was either new or not very well-versed in restaurant fare and service.  We ordered Caesar salads and filet mignon for all three of us. We also ordered in advance the child’s meal which came very quickly and was very good. However, for the three of us, no bread was put on the table or offered, the salads were never brought to us until we asked for them, because the server thought they should come with the entrée and we explained to him that that is never the case. So he brought the salads out and upon putting them down on the table a person from the kitchen brought the three  entrées out. We refused them and said we were sending them back because we just got our salads which were quite large and needed to eat them first. The young man started to take them back but then came back and said he had to deliver them and we refused again. The manager came over and apologized and said he would have three new steaks fired for us and offered us either a round of wine or dessert on the house. We chose the desserts, which were excellent. We",5
" totally enjoyed our steaks and baked potatoes. They were cooked perfectly and served very nicely. The only issue was our server, who was really a very nice young guy. I’m sure the manager had a discussion with him, and we were sorry for that, but we tipped him extra because he was a good sport about the whole thing. We will definitely go back there again and have been there before eating outside on the patio.",5
"Service was good. Even though it was a good price, the Brunch  was a little scanty.",5
Brunch everything was cold including coffee. Omelette was only hot item as it was freshly made but over cooked. Water spots on dishes and glassware making look dirty. Will not return,5
"The brunch is delicious, a lot of options and the service is excellent.",2
Fantastic from start to finish. Both the food and the service were impeccable.,5
The restaurant is nice and clean.  The service was excellent and the food that our party of 6 had for lunch was plentiful and very good.  There were no negative experiences.  The staff was friendly and eager to please us.,2
Great evening. Good food and service.  Christopher our server was the best.,5
"We all had surf and turf specials.  It was a great value and all of the food was very good especially the filets that were all cooked perfectly.  Good wine, very nice atmosphere. Service could have been better, but overall a very good experience.",4
"Two burgers and two beers, $48 with tip.  Burger was good, but a 10 OZ burger is a little much.",3
Overpriced,1
The staff was friendly and accomodating. Food was great- nice place good variety!,3
"Great place for a first date. Jonathan, our server, was phenomenal and catered to all our whims. We'll be back very soon.",3
"The value of the oyster and shrimp special was amazing! Our server, Gabby, was exceptional, attentive and pleasant!",1
Found this restaurant by accident and so glad we did. We ate the Sesame Ahi Tuna that came with a rice cake. It was amazing to say the least. The mango martini was divine. Will definitely go back!!,5
"We had a great evening.  The food was very good, as was the just right service attention (not too much)!   The entertainment was fabulous and from 7:15 arrival we left at 11:45 to hear the cover band.  Look forward to my next visit.",5
"It was my first visit and I loved it.  The dinner was great, the atmosphere was wonderful. My waitress was very friendly.  Totally Awesome night!",5
"Service is slow. . .restaurant was busy.  More servers would probably help.  Very loud - sound system is awful!  There were singers who sounded even worse, since the sound system was so poor!  Bar was crowded and loud. . .sitting at a table in the restaurant was not much quieter.  Food was ok. . .wings needed more seasoning, but burger was great & fries were hot.  Another table was served a bread basket - but we were not offered one.  Not sure I'll be back at dinner, but may be willing to try some of the posted specials for lunch.  Music was was too loud!",5
"Food was mediocre at best.  Nice looking place but dirty, poor service.  Overall overpriced for what you receive.",5
Pleasant atmosphere and nice staff. Food is served pretty quick and is very tasty.,5
The food was goo,5
Everything was great. Our waiter was super believe his name was Mike. Fast service and funny.,5
"Great place, family enjoyed the private room. We would come again.",4
Chris was great!,4
Food and drinks were great. Had the french dip. My wife had the caprese salad and short ribs. Everything was great. Definitely go back,5
"This restaurant is attractive, run very well, and had excellent service, however, we found the food to be pretty average and were not wowed at all.  My pork chop was plain and a bit overcooked.   The potatoes and spinach that accompanied it were basic and ordinary, nothing to remember at all.   My husband's whole fish was good, but there were many bones (which is typical I suppose), but there wasn't any seasoning on it, nor was he given a lemon (he asked for and was given one).   Overall, it was an average dining experience and I would not run back or really recommend it to others.",5
"The Greek on Main is a wonderful dining experience. The food is prepared well, with satisfying portions. I’ve gone there for business meals and dinner with my family. There is somethig special about The Greek on Main a #1 choice for me.",5
Excellent For a first date. Amazing service. Delicious food,5
My husband and I first went to try Greek on Main during Metuchen restaurant week.  We loved it and went back a few times since last being for my birthday.  The food is excellent!  It's gourmet so fresh and delicious!!!  The service is always great and it's BYOB which is nice.  Every time we've had dinner there the chef will come to our table and ask how we liked everything which is such a personal touch.  Even if your picky to try different foods you will find something you will love on this menu!,2
"I Love this place. It was my first time there,  everyone in my party  enjoyed the food, the ambiance and the service was great.",3
Kudos to the entire staff!!!!!!!,4
Moussaka was subpar!,3
"I knew I was going to be with 5 other people at dinner, and to my surprise, the guest list was doubled and Greek on Main handled it beautifully and I was surprised.  Everyone thought their food was just perfectly prepared despite the number of people being served at once.  Portions were generous too.",5
"Only regret was that it was a long table against the wall, and as the restaurant was full and lively, a bit hard to talk to anyone not next to me.",5
Service was exceptional.  We ate and drank leisurely and were not rushed. Scallops and sausage appetizer was tasty. Flank steak was tender and Dover sole was done perfectly. Have been here often (also have done takeout) and will definitely come again.,5
First time and had a wonderful experience with outstanding food and service,5
Great octopus!  All the dishes were very tasty. We will go back.,5
Great place for Greek food..fresh fish and grill octopus the best..,5
"My friend and I had the Lamb shank with orzo which was tasty and the meat did fall off the bone.  My husband had the mousaka which wasn't heated through.  I should have had the mousaka.   My friend's husband had the pork chop which he devoured.  My friend and I had the fig ice cream which was great.  When I go back I would have a small plate and the ice cream, or an appetizer.",5
"we love this restaurant,  it reminds us of our vacation in Greece,  love the grill octopus ",5
"The only recommendations I would add, is to offer American coffee",5
We really love this place.  The staff is warm and friendly.,5
The food has been excellent.,5
"Food was edible, but eh - nothing to write home about... Service was horrendous - waitress was clueless not only on the menu, but also on what serving should be like. She wasn't rude or anything like that, but she acted completely idiotic. For example, I was chewing with my mouth full and there's still food on my plate, she comes over and asks me if I'm done with my meal. Don't know her name, but it was the older lady - she said it's her first week there. That explains why she doesn't know the menu, and I'm OK with that, but that doesn't mean she can completely lack common sense. Just ridiculous. We'll never be back.",5
"Delicious food. One of the best restaurants in Metuchen, NJ. The soup of the day is outstanding.",5
