Reviews,stars 
" A little pricey, but worth it for a special occasion. ",5
" I tried both Pub for lunch and the Steak restaurant for dinner.  Both places are very good.  I tried the Kobe beef burger for lunch.  The beef was very flavorful with the bacon marmalade.  The portion size was huge too.  I also had the 18 ounce dry aged rib eye for dinner.  This steak was well worth it.  Steak was properly seasoned and cooked to perfection.  I also would like to comment in the seafood appetizer where the oysters, shrimp, and king crab were very fresh and easy to eat.  These are top notched restaurants where food, service, and ambience are all there.  Highly recommend. ",5
" I didn't go to the restaurant, only the pub during HH.  It was fine, loud, fun, and expensive - 2 people, 2 beers each, and HH snack was over $60 before tip.  I'd go back, but not very often. ",4
 We were there for lunch and the music volume was too loud.  It might be fine for happy hour but difficult to talk.  Food was good and seemed priced reasonable for the location. ,4
" The food continues to be of varied quality after 3 lunch experiences in their public area and 1 private event: the wagyu burger while ordered medium was served ala hockey puck :-(  a real shame to do that to what should have been a wonderful cut of meat, although frankly I couldn't truly tell the difference between it and their standard burger.  The fries were aggressively salty but crisp and tasty.  The duck spring rolls were very flavorful but greasy.  The waitress was very sweet but disappeared at the end of the meal. ",2
" We had an excellent date.  Be prepared as the entrees range from $24-89 each.  The wine and bourbon list was amazing.  They even carry magnums of many wines and champagne.  For 2 apps, a salad,  3 drinks, and dinner we spent $179 plus tip. ",5
 could use a larger wine selection on the pricey side need to work out a few kinks....service ,4
 Our waitress is excellent. ,4
" Nice addition to the Palo Alto restaurant scene.  Located on the backside of Stanford Shopping Center next to Tootsie's, the wonderful lunch place, Vino Enoteca serves great Italian food.  The menu is not huge, but the entrees we had were excellent, the service responsive and friendly and the decor subdued.  Even with many diners, the high ceilings keep the noise level down so conversation with your table mates is easy.  We had vegetarian entrees and enjoyed our meal very much.  We will return to explore more of the menu. ",5
" The food was tasty, but portions were small for the price.  We got the small house salads which were a few bites of greens with dressing.  I am not advocating for larger portions, but slightly lower prices would have been reasonable and would result in a more enthusiastic recommendation on my part. ",3
 Excellent food! ,5
" Vino Enoteca is almost fabulous.....but while the pasta is excellent (homemade), and the impossible burger is delicious,  the bread is outstanding, it is slightly overpriced by about $2-3. per entree.  Service is friendly, but not wonderful.   The food needs to be better to make me really want to go back. ",4
" Good food as far as it went.  But a rather limited menu and high prices makes it a place I won't visit very often.  My mushroom ravioli had a total of 6 pieces; it clearly was a 'primi' size, though the other pasta dishes people got were much more substantial.  Not sure how you're supposed to know that in advance. Wine list is a bit crazy.  There are some lesser known Italian reds available for under $70, but not much you would likely know about.  Basic chiantis and Montepulcianos start in the $90 range and go up from there.  BYO wine; even with their $25 corkage fee it's a way better deal. ",3
 Didn’t particularly like the lighting in the restaurant. It was very white vs. orange and warm like your normal high end Italian restaurant or steakhouse. The food was cooked well but I think the flavoring was lacking. ,3
" Our table wasn’t ready so we were sent to the bar. Once we were seated we were ignored for 10-15 minutes until my husband got up and went to the hostess stand to request that someone take our order. The noise level is high but not so high that you can’t talk. Now for the good part - the space is very attractive. It is warm while still being modern and hip. The serveware is beautiful. The cocktails are inventive and delicious. I had the EVOO martini and it was perfect. The food is really wonderful. The fried octopus was perfectly crispy and enhanced by a delicate pesto sauce. I had lamb stuffed pasta in a creamy sauce that was rich but not sickening. If they could improve the service issues, it would have been a 5 star evening. ",4
" The food was quite good, but the NOISE made it very difficult to make conversation at our table for 4. ",4
 The food came out cold and the fish was rubbery. The staff was very nice and they remade our food. ,3
" Had a group reservation, and members of our group all arrived different times.  We arrived first, and the host wouldn't seat us.  He led us to the bar.  When our reservation time came, host came back to get us.  Unfortunately, our group was led to a room where there was a long table with an even bigger group.  The problem with the room is the sound acoustics.  It was so loud that we really had to almost yell in our conversation.  Fortunately, the host recognized this and actually came back to offer us a different table. Now that is what you call getting taken care of.  Our waiter was utmost courteous through out our dining experience. The only two negatives were not offering fresh parmigiano reggiano over my pasta, and if I would like another cocktail (I would).  Food wise, nothing reminded us of our visits to Italy.  When you are in Palo Alto, you know prices are going to be higher.  One could only hope the food is worthy of the price charge.  So that was a downer. ",2
 Very loud. Mediocre food for a high price. Won’t be going back ,2
" We waited past our reservation time to be seated. Waiter took over 15 minutes to take even a drink order. After we ordered, the food did arrive in a timely manner. Excessive noise made it difficult for four people to chat with each other.   We had asked for a quiet table when we made the reservation.  We will not return. ",3
" The food was very good, especially the pastas.  But the noice leave was terrible!!  It was so noisy that we could not hear anything that was being said by our friends on the opposite side of the table.  The whole time we had to strain and continually repeat our conversation.  Unfortunately, even though the food was very good, I doubt we will go back.  There are too many other good restaurants in the area to spend such an uncomfortable time. ",1
 A genuine Italian is hard to find in the Bay Area. This is the place! ,5
" An off-night, obviously: my agnolotti pasta was thick and gluey, the sauce somewhat cloying. Appetizer was heavy on potatoes, fried polpo (not grilled), and somewhat tough. My husband's squid ink (nero) pasta was oddly reheated, so that some pasta was cold while other sections were glued together and brittle. Service was frenzied, with one waiter running from table to table. Very crowded and, as others have mentioned, the high ceiling means that you can barely hear across the tiny tables for two. This was a significant change from previous dining experiences here, and very disappointing (and expensive). ",2
" Starting with the Bloody Mary in the mini glass. Very uninspiring, none of the customary condiments in the drink. Really pathetic!!  Pellegrino only available in 1 letter bottles , not convenient when you only want a glass. Had to ask the waiter for bread. Food was okay. Friendly service, nice decor. ",3
 Awesome! Polipo; carpaccio; zuppa; meringa di limone; OMG! ,5
 Great service and delicious food and wine. We had a lovely Nebbiolo and the impossible burger. Amazing ,5
" First time for a group of 8 of us.  Food was very good.  Read reviews beforehand and was concerned about the service comments.  We were very pleased to have excellent service.  If there was a problem, the restaurant is fixing it.  Definitely make reservations.  The bolognese was very tasty!  Have to come back for the Italian desserts - panna cotta, granita, semi freddo. ",4
 It was a very good Italian dinner.  The portions we a little on the small size but good if you are not particularly hungry and wanted a good dinner.  The ambiance was quiet and un-rushed.  There were a fair amount of women there--groups and tables for two which usually point to a quieter and not threatening environment.  I liked it.  I will go back again soon! ,5
" Extremely disappointing menu. We were a party of 6. 4 adults, 2 teenage boys. Way overpriced. Portion sizes for entrees were ridiculously small.  Beautiful restaurant but we were disappointed with the food. Left hungry. We will not be back. ",2
" Some dishes were great, some just OK. Very loud. I guess I need to write more because the review must be 50 characters long to be accepted. ",4
" The homemade pastas are the stars here. They never disappoint. Nor do the cocktails served by the excellent and knowledgeable bartenders. The Manhattan alone is worth the visit.  We’ve tried several appetizers, enjoyed the pumpkin/squash soup especially. Prosciutto and pear was delicious, although prosciutto portion was very small and not enough for the abundant pear. We disliked the impossible meat items, would not order again.  Tried the pizza this visit, as an appetizer. Had the  Emiliana. Not a lot of flavor. Then realized there was no prosciutto on the pizza. (What is it with prosciutto here?) Eventually, our sever  brought us a plate full and removed $21 from our bill. Very kind.  Finally, the pasta. Every time we’ve been here, the pastas have been excellent. All homemade, it just doesn’t get much better. We’ve tried all of the pastas, including the delectable new mushroom filled pyramids, and all are outstanding. We’ve also enjoyed the suggested wine pairings from their well-edited wine list; excellent.  Come for the pasta, start with a cocktail, ask the knowledgeable wait staff for guidance re food and wine and you will have a delightful experience at Vina.  One more thing. While the hostess is warm and welcoming, the managers seem less so. Even when standing in front of them at the desk waiting to check in, neither spoke to or acknowledged us. I’d prefer a warmer welcome; something on the order of “hello” or “welcome to Vina” would do. ",4
 Had never been here and came because we couldn’t get reservation at last minute at usual place. Good food but portions are small and prices are mid-high. Carpaccio was really nice but overall it lacks that little something to make you say “go here”. We had three for sinner st about table and all reached the same consensus. ,3
 Menu revamped since my last experience about a year ago. Food is now outstanding and authentically Italian. Service is attentive and low-key. I will certainly return soon. ,5
" Good food, tables and seats were not great, good service ",4
 The food was fantastic.  Loved the baby octopus appetizer too.  All of our meals were really tasty and we all had a different meal! ,5
 The food was average and a little overpriced ,3
" Delicious, fresh food; fast, friendly service. We will be back often! ",5
" outstanding pasta.....entrees were good, not great.... because of simple unseasoned/unsauced preparation[my wife had the cod, i had the lamb].......but perfectly cooked....excellent italy-oriented wine list......very good service.......large and attractive bar area....very noisy when full.....real ,very pleasant, italian owner......decor ok......would repeat ",4
" Food generally excellent. Waiter got our order wrong but I did not want to penalize him by correcting it, thus $35 extra for unwanted food. ",3
 Perfect place to celebrate my birthday with my sons.  Paccieri pasta is divine.  So is the polpo appetizer.   Very professional wait staff.  Not too intrusive. ,4
" A lovely discovery, it was busy at first but overall very nice experience. I’d love to return. ",5
" The service we received was not great. There was a large holiday party happening at the time we dined here, so perhaps that had something to do with it. Appetizer arrived before the drinks, which is a bit of a pet peeve of mine. Dinner course arrived before appetizer was finished, another pet peeve. Requested a second round of drinks at the time the mains arrived; second round of drinks arrived well after the meal was finished. Kitchen was moving way too fast and the bar was moving way too slowly--clearly the server wasn't communicating with either very well. We sat for about 30 minutes waiting for the check to arrive before flagging someone down. We sat for another 15-20 minutes waiting for someone to take our card. I was so annoyed while waiting to get out of there, I filled out the customer comment card that came with the bill. It was just an unpleasant dining experience. The food itself was fine, but nothing spectacular. ",3
 Delicious handmade pasta and locally sourced ingredients! Would definitely recommend. ,5
 Love this restaurant. Always accommodating to gauge meal to the time you have. Fabulous. ,5
" This was our third visit, and it did not disappoint. We've yet to have a bad dish here. We love eating here because I have as many great options as a vegetarian as does my meat-eating husband -- and all are equally creative and delicious! ",4
 need more extensive menu...very disappointing.  reception gals on the snobby side. ,2
" Strange experience: my friend and I walked in without a reservation at 5pm last Saturday.  They said they had no available tables, but encouraged us to go to the bar.  We walked through the absolutely empty restaurant area and went to the bar.  I took out my device and made an Opentable reservation for 5:15 (many future times were available).  Then we walked back to the front desk and asked to be seated.  ""Of course!  Right this way!"".     I don't know if this is a ""policy"" (let's give our patrons the message that they had better make a reservation because we want them to think we are really popular on a Saturday evening) or a glitch.  Surely we weren't immediately seated because we were two women.  But, in retrospect, it made us feel like they did not want our business.  Maybe we should have walked out and they would have lost the $140+ we spent.   When we left at about 7, the restaurant was busy, but there were some empty tables.  Our waiter was excellent and we enjoyed the Mercante cocktails and the tasty Porchetta.    I wish the restaurant would manage their reservations better.  Value your customers, please.  If you don't want walk-ins, advertise that only parties with reservations will be seated at dining tables.   Sounds like a stupid way to do business, though. ",2
" We had a very good lunch.  I did not know of this restaurant even though it has been open for over a year.  It is nice to have a good, authentic Italian restaurant in the area.  Food and service were very good.  It is very loud (too loud) due to the high ceilings and hard floors. ",5
" Very good food, great service, quiet place. I would recommend it to everyone who appreciate casual restaurant with excellent food. ",5
" This review is based on one dining experience and one drinks experience.  Drinks: We stopped in while waiting to meet a friend.  We ordered a call shot and a ""Top Shelf Margarita"" (as described in the drinks menu) that was supposed to come with a Grand Marnier float.  The drinks were NOT prepared behind the bar where we sat but out in the kitchen.  We had no way of knowing whether the whiskey was the brand called or whether the Top Shelf Margarita was prepared with specified top shelf ingredients. There was no visible sign of the Grand Marnier float.  The practice of preparing cocktails out of sight of the customer is completely unacceptable.  Brunch:  Three of us found the food indifferent.  Huevos Rancheros were not in a pool of ranchero sauce as is usually the case.  Rather, a heavy sauce was spread to the edge of the tortillas.  Fresh berry crepes were prepared using packaged crepes-- dry and cold.  UGH!  The corned beef hash was acceptable.    We ate inside and there were lots of kitchen smells circulating in the dining area. ",3
 I have been patronizing Dinah's Poolside for 35 years now!!! I always refer people and it is a 3-4 time a year poolside breakfast tradition!!! The ingredients are fresh and high quality!!! I love omelette's and the omelette's today are delicious!!! There used to be an option to build your own omelette...I would love to have that option again!!! Our servers were excellent!!! ,5
" While this is a restaurant for a small hotel the food is head and shoulders above most, even at high end locations.  Food was well prepared and reasonably priced, with large portions. The dining room was quiet and there were tables beside the pool for warmer days. We live nearby and will definitely be back. ",5
 We come here for brunch often.  Service is always excellent and there is a nice selection of food.  It is consistently good.  We enjoy sitting outside by the pool area when the weather is warm and inside by the fireplace during the holidays. ,4
 Worked for me! ,5
" Don't let the hotel poolside location deter you. Excellent food,solid service. Definitely would return. ",5
 We were promptly seated in a good spot.  The service was very good.  I ordered Sourdough French toast that was delicious.  The orange juice was pricey but good.  All in all a good experience. ,5
" We overall had a really fantastic brunch experience, hard to believe we have been driving past this place for years and never tried it.  The pros: Sunny weekend brunch was beautiful poolside, and the gardens are delightful - take some time to walk around back little pond after eating. our 2 vegan dining friends requested modifications to breakfast burrito and they LOVED the veggie burrito that came out said it was delicious. My Hash browns were perfection-crispy! The cons: they were pretty swamped and so a bit of a lag in service time which was ok and understandable, but other oversights like completely forgetting to give us silverware. Our salmon omelettes were pretty good but had way too much onion filler inside- I don't expect it to be filled w salmon but some other veggie would have been more palatable than tons of onion. Peets coffee did not taste real great- maybe too watery? parking was a bit tight Overall we enjoyed ourselves despite wait and glitches and will be back ",3
" What an awesome little place! Great food and great service! A little slow at the end (getting check), but other than that our waiter was very good! ",5
 We came to a slow Sunday evening after dinner hour and the service was so well done.  The food came fast and fresh.  It was a great night out.  We were able a pleasant conversation in a quiet environment.  The bar area had a game going on television but that was nicely separate from the dining area.  Nice dining experience. ,5
" Our favorite place for breakfast on the weekends. We love the staff, most have been there quite some time and it never disappoints. Comfort  food 101! ",4
 Service so slow.  Literally had to leave the table twice to ask for water/wine. ,4
 Everything about the café makes the guests feel like they are welcome family members of the owners or workers.  The staff is happy to customize meals to satisfy the guests in a way that makes it seem effortless.  This place is a gem tucked away in a beautiful setting far from the madding crowd. ,5
 Good food for a relaxed brunch. Great service. Excellent margaritas. ,4
 Absoluvwry enjoyable. Wish I had the servers name he was absolutely the BEST!  Food and everything else was superb. They even brought a birthday dessert for our guest ! ,5
" The food was quite good with many creative and healthy choices. We especially enjoyed the live music provided by Dolce Musica, a trio of two accomplished musicians and an impressive vocalist. It was a bit cool for outside dining, but a plastic curtain and heaters made it very comfortable. ",4
" Our favorite place for breakfast, brunch or lunch when in Palo Alto.  Always good food and we enjoy sitting poolside.  Been coming here for nearly thirty years.  The owner has changed and the menu has changed, but all for the better. ",5
" The poolside dining is wonderful: lots of space, no pressure to rush, beautiful ambience, simple but delicious food!  Great for breakfast, lunch or dinner.  Inside dining is noisier, but the food and service are good in all locations. I would happily recommend Dinah's to families. ",5
 I love sitting outside by the pool and seeing their tropical garden.   Food has always been good. ,5
 Great relaxing place.  Love sitting around the poolside.  Had early brunch with friends.  Food and service was great.  Would definitely return. ,5
" Food was OK, beautiful, comfortable poolside location.  Grilled Octopus was excellent, but the Waygu burgers weren't as good as expected.  Also had Bacon Mac and Cheese - good, but not great.  Nice wine and cocktail selection.   We were not met by a waiter after being seated, so several tables placed orders before we met our waiter.  Once that was addressed, he was very pleasant and the rest of the dinner went smoothly. ",3
 Surprising great food in this old school motel turned hotel in Silicon Valley. Salads were excellent fresh tasty dressing. Salmon was cooked perfectly with great crispy cook. The only drawback was the uncoordinated service. Many friendly welcoming servers came to help us but not when we needed them. Sat without drinks for a long time until I flagged someone down. Three people tried to take our order after we had already given it. Super friendly but need better process for tracking tables. Still we would return. ,4
 Anniversary ,5
 Very friendly service.  Food choices are well represented with all protein sources across the board from salads to soups to entrees to desserts. ,4
" Celebrated a birthday breakfast here with family. We sat for quite a while chatting after our meal which was very enjoyable. The food was good. We've been here before and always liked what we've ordered, which has usually been more on the order of comfort food. We sat outside right near the pool where a number of families with kids were swimming. Even though they were making noise, we could easily have a nice conversation and hear each other quite well. We brought outside desserts in for the birthday which they plated and served very nicely. Service could have been a bit quicker, but I'm not sure they had enough servers for the number of patrons. Overall, it was a very pleasant morning, and I'd go back and sit by the pool again when the weather was good. ",4
" The food was very good, as well as the wine. The only recommendation I'd do, is if we are indoors, please, don't serve plastic glasses for wine.  Thanks ",4
" My group of 5 friends met here for Sunday brunch. I had a made a reservation way in advance. There was a wait if you didn't have one. The setting was nice. We were outside under the shade, perfect temperature and nice surroundings. Not too loud, we could talk and hear each other. The food was average, not bad, not amazing. Service was a bit slow and they only split the check up to 4 credit cards so we ended up putting it on one. The woman who informed us seemed visibly annoyed by this. ",3
 Excellent American food. Service was a little lackadaisical -- had to flag down another server to get bread. Nice to sit at poolside on a mild evening. Excellent American food with a few Asian dishes in the mix. ,5
 noise level varies with seating - patio can be noisy with large group.  Side room is usually very quiet.  Staff is very pleasant  Good value ,4
 I am still trying to figure out how they cooked the salmon (crispy on the outside and perfectly tender on the inside)!!!  A true gem and a gastronomic experience.  You will not regret it. ,5
" We have been to Dinah's multiple times recently.  We keep bringing  our friends  so they, too, can experience the  beauty and quiet that makes Dinah's so special here in Silicon Valley.    The food and service  are wonderful  and the music on Thursday evenings during the summer will enchant you. ",5
" Wow, great brunch. They reserved a large quiet table for us as I'd mentioned it was a special occasion. Great food and service, thanks! ",5
 Always a pleasure dining poolside at Dinah's! Good and plentiful food. Animal friendly. ,4
 Birthday!! Drinks were great and appetizers. Love sitting by the pool in the shade. Everyone's meal was excellent. ,4
 Great environment. ,4
 I've been going to Dinah's for over 30 years.   A lot has changed but the food is still great.   Service is quite slow which is fine for a leisurely  Brunch.  They probably need more servers on the weekends. ,4
" our 2nd visit and the food was great but service was so-so, mostly the kitchen that couldn't get my order correct and it took a long time to get it fixed.  but we'll be back, it was good. ",4
 Very nice place !! ,4
 I really love Dinah's!  It has become my go to breakfast place when visiting my son and other Bay Area friends near Stanford.  The place is really lovely and relaxing both indoors and out.  I have always had great service.  And the corned beef hash and pulled pork skillet are to die for.    Will be back many times! ,5
 Perfect experience. Avonna was an amazing bartender.  Sushi so fresh.  Great dj. ,5
" This restaurant is attached to the DoubleTree Hotel. It's not bad for a hotel restaurant, but be aware that you're going to a hotel restaurant. Looks newly redesigned/renovated. Bar looks like it's probably pretty fun and there are tvs all over the walls. But it's not really a family dinner type of atmosphere/place.  Sounds like a member of their staff went on break unexpectedly, so the food came out slowly and in a weird order, but the waitress and manager were nice and tried their best to explain and deal with the issue. We never got any bread though. I didn't have the right expectation for this restaurant. The restaurant tried and it was a decent place. Burgers, fish n' chips, etc. type of food seem to be the best deal and are super tasty looking. My grandma got the fish and chips, which was really great! Other food is OK, but slightly pricey. ",2
 I met my cousin here as it was central to her home and my hotel in San Jose. First time we'd seen each other in 30 years. We had a quiet and intimate booth in which we could catch up! Great service and the food was pretty good! ,5
" Good food, but service is very slow. Very loud when full. ",3
" Waitress was attentive.  We ordered the fish and chips.  While the portion was ample, the fish was near burned and was dry.  The bread was also over baked and hard to cut.  We paid 30 for a cup of coffee, a salad, and an entree.  Pretty pricy for the quality. ",2
" We  Came here for birthday with reservations,  when we mention it to the lady at the front, they don't even know that we have reservations, had to talk to 3 different people about our reservations , seems disorganized about their reservations and finally the manager talk to us , and we request for table by the band , he told us we can't and we have to come early if we want to take that table ( but we have reservations, duhh and no one was sitting there) overall the food was okay, our waitress not bad , but I'm not sure we'll come back here. ",1
 Long lines and ok food.  Way too expensive for the food options.  Cashiers in buffet allowed people they know to skip the long line. ,1
" Overall the brunch on Mother's Day was a great value. The food was great, the service was great. The one thing that was most disappointing was when we got there for our 1230 reservation, there was already at least 35-40 people ahead of us in line. The line was to pay before the meal, tax and tip included, before you got seated.  This could have gone a lot faster if better organized. We were not seated until 1:00 and I was with someone who could not stand or walk, so this was a bit awkward having to wait in a line for a half hour. ",5
" Very good food, the sushi was great and the steak from the 1600 degree broiler was amazing. Airline chicken breast and double cut pork chop were excellent also. The food is worth the trip alone. ",3
 Outstanding Easter Brunch. Lots of different kinds of delicious food choices. The bunny walking around visiting the kids and taking pictures with them was a nice touch. I highly recommend it. ,5
" Horrible food - salad was brown, salmon came rare, sent back and new one came back with horrible stink smell (old) waitress was very nice, bread was good. ",3
 We had been wanting to try this place since the hotel changed to the Doubletree and the restaurant became Bistro 880 so we made reservations for Valentine's dinner. The remodel is modern and comfortable with lots of tv's for bar dining. The tables were set romantically with candlelight and chocolates and live piano music in the background. The price fixed menu had great selections and everything we had was delicious! A great value and a memorable experience! ,4
 Evenings was very quiet and the service on time and friendly and helpful. ,5
" We celebrated the New Year's Eve there and everything was pretty okay except for the billing. We were charged more than what we expected. It was a fine dining set for a fix price excluding gratuity and tax (which is normal).  But when we got our bill there is additional ""surcharge"" that we don't know what is that for. I hate hidden charges!!! ",2
" The overall experience was less than memorable. Food was mediocre, service was very poor. I would not recommend to anyone to attend an event at this location. For the price my family and I were expecting a memorable night but it was far from it. Will not be returning. ",1
" Everything else is great except the music  I don't need to explain you should be able to figure it out how many people came and how much you made last year compare to this year, music very importance , I hope its better next year ",3
" WOW , THE PLACE TO BE , GREAT SERVICE, FUN PEOPLE , the  remodel looks modern and fresh. The 880 club bistro manager Susan and her staff know what it takes for a flawless evening of dinning and dance . ",5
 The food was way over priced for the NYE dinner and it was not good at all! I was very disapointed ,3
" Not too creative with dishes.  Maybe a few steps above bar food.  Quality was not bad but selection was not appropriate to name of Bistro.  Calamari, burger, flat bread pizza..etc you get the drift.  May go back for a quick business type lunch but not too impressed i am sorry. ",3
" We went for a business lunch - turned out we were the only ones there. Even with an Open Table reservation, there was a sign up that said ""Closed"". We went to the front desk of the hotel and they contacted someone to seat us - it took a long time. No one else came in the entire time we were there. It took ages to get our order taken, and service after that was VERY spotty. On the upside, the food, once it arrived, was very good - both taste and presentation - the only downside is that we were not asked how we wanted the burger done. It came medium well - we would have preferred medium. It was certainly quiet - if you want a good place for a business lunch where you won't be disturbed and if you don't mind waiting or being almost totally ignored, this is the place. ",2
" The restaurant was disappointing when compared to the Yelp listing. I thought this was going to be a quaint bistro with an interesting menu. Not so. It was a hotel restaurant. The service was great with a nice atmosphere, but the menu was ho-hum. Not much for vegetarians. ",3
" In the Doubletree hotel, better than most for a hotel restaurant ",3
" The place inside was gorgeous however it was empty for a Saturday night. it was my Birthday Dinner, there were a couple of meals that were returned Steak and burger.  The table near us, received a desert with candle and I told the receptionist that I was celebrating a Birthday. Didn't receive anything.  The music started at 9:00 pm and I must say it was next to the dinning area, and seemed very odd. The server was one for 10 people, yet the place was EMPTY in the Dining area.  The server disappeared so often it was tough to ask questions get refills on water order drinks.  Not to mention the music was HORRIBLE, some of the workers said the same. (house music of some sort) To charge the additional  amount of $10.00 a person for very small area and horrible music isn't acceptable.  I thought the charge was for a dance floor and much darker area (very bright there for a club scene) I chose to drive out to foster city (Crown Plaza) and pay $10.00 per person.  Had a blast! ",2
" We were surprised to know they had a $10 cover charge per person, which was not worth it at a place like this due to their very limited drink and food menu.  I had the worse pina colada I've ever had and the  warm chocolate molten cake was more on the cold side. ",1
 There are good TVs and a good bar.  It looks nice.  Food was ok.  Folks working there were very nice. Not very busy. ,3
 The place was very nice inside the hotel. Friendly service and good food ,3
" Four beers and three hamburgers totaled $80 - and were nothing special at all.  Our server had most of his teeth and spoke passable English, but he ignored our need for water or for a bill and appeared to have about three different jobs as he also seemed to be a cook and a behind the bar worker.   This place is located in a Doubletree hotel, it has lots of TVs on and is working a  business model that I'd call ""take the business man's per dium"".  There is no reason to go here for drink or food unless you're staying at the Doubletree and already have a couple DUIs. ",2
" We checked the website before making reservations and liked what we saw.  When we arrived at the restaurant the menu was not the same.  It was actually pretty boring menu.  The appetizers were excellent but the main dishes were meh.  Wide, flat noodles drowned in a flavorless Alfredo sauce with 4 shrimp.  Over priced.  The mixed drinks were generous and strong.  Music from the bar was in background but not obtrusive.  We stayed to dance and the DJ played endless sets at a comfortable volume and good dance beat. Overall, would go back but probably not for dinner.  Drinks , appetizers, and dancing. ",3
 Overall it was nice for a hotel restaurant. It's very open which can be both good and bad. Food was decent. They had issues with our check in so I have yet to receive the points (which is the main reason we went here!). If I get the points we may visit again. ,3
 Great eats but you feel a definite hotel/airport ambience. ,3
" Upon arrival for a business dinner, we were told by the bartender that someone in the restaurant would help us.  The restaurant was completely empty and no staff visible.  We waited for 15 minutes and no one from the staff appeared and no additional diners came.  I was deeply disappointed and embarrassed in front of my guests.  Luckily, there was a Japanese Steakhouse within walking distance that was able to accommodate us and the evening was salvaged. ",1
" Fantastic food with excellent service!  I love the ""flights"" of different foods to try.  Our table for two was awkwardly cramped between other tables, but it was a busy Saturday night.  I'll definitely be back for another special date night. ",5
" Tucked away in a strip mall this was unexpectedly pleasant. Great place to catch up with friends over a glass of wine. Loved the tables and seating and the glasses and plates, lots of thought to make it all a bit special.  Only thing that spoils it is the Tv's. This is trying so hard to be a classy,  sophisticated wine bar and not a sports bar but then there are three Tv's  - failed! ",4
" The exterior may make it look like it is a cafe that sells Vietnamese sandwiches, but the ambiance was great. Nice decor. Live jazz band was amazing and set the mood for a classy yet laid back date. ",4
" Our group visited Flight a year or two ago.  We really enjoyed it.  This visit was good, but not as good as the previous visit.  I had made a reservation through Open Table but they knew nothing about it.  Not a problem as they were not busy at 6pm on a Tuesday.  They left the door open so it was a bit cool at our table.  We ordered a variety of foods, glasses of wine and wine cocktails and they were all good.  We also had dessert.  The waitress neglected to clear about half of the table before dessert so I ate my sundae next to my plate with shrimp tails on it.   Not really appealing.  The other visit we made there we had much more professional service.  I will go back and hope for better service, but the economy is good and it is probably difficult to staff small places like this. ",4
 We have been to Flight at least 3 times and always find their wine flights to be a good find. They do change their wine menu every couple of weeks so you may not find your wine of choice from a previous visit! Good food pairing options with your wine and exceptional service. We will come back for sure. ,4
" Great wine - we tried some new wines and loved them! We also God a couple appetizers and they were good - tasty and nice presentation. The ""but"" to this place is that we had HORRIBLE service. They opened at 4pm and we walked in at 4:01pm. The girl working did not greet us or say hello...  she said ""I'm not open yet."" We sat and waited about 8 minutes for her to greet us and take our order and when she finally did it was with an attitude like we weren't welcome there. Really too bad b/c it could be a great spot with (much) better service! ",3
 The food was good.  The service was poor.  It took 15  minutes for our table of 6 to all get our food once it started coming out. ,3
 This is a great new place for us. Definitely going back. ,5
 Servers are not knowledgeable of wine nor the cheeses and the cured meats at all. Wine selection was boring. ,2
" We had a great time dining at Hoffmans. The waiter service was great and we thank him for his generosity, humor and personable nature. Food was delicious and we think Hoffman serves some of the best fries we ever tasted! Thanks again for a great night, ",5
 Always solid and consistent home cooked deliciousness.  It's like eating a wonderful home cooked meal with great service and amazing value.  Love this place! ,4
" This was our first time dining here. There were four of us and each of us ordered a different entree. We all enjoyed our entrees including the hamburger, pork, steak, clam chowder.  It was quiet enough to talk with friends and a great find and close walk to the The Marsh Theatre on Valencia. We will definitely be back! ",5
 We brought friends for dinner. All of us enjoyed our delicious dinners.  Less noisy than other places and very warm and welcoming. ,5
 Just an exceedingly talented chef.   Lovely. ,5
" Very nice neighborhood restaurant.  Salads are wonderful, but too salty.  We especially like the hamburgers and the sodas they make. The staff has always been warm and friendly. ",5
 We had a great time. Calem is a PROFESSIONAL. ,5
" Our second time coming here in a week.   A quiet time of the year, but this place is a gem.  Food is excellent and the ambiance is friendly and low-key.  Cudos to chef Karen Hoffmann. ",5
 The food was great and the staff were very friendly. ,5
 Unicorns may have been sacrificed to make tonight’s butternut squash ravioli.  Pure heaven. ,4
" Love the location and the food but the service is truly superb, good people! ",4
" Waiter was terrible. Asked for bread and nothing for 20 minutes. He overheard us talking about the wait and said, “I was going to get you bread but decided to wait.” Um, what??? Yes, he literally said those exact words! ",3
" Beautifully prepared whole chicken, but I think the brisket may have stolen the show. And the pate... YUM! ",5
 Good food executed well . Not fussy. Local ingredients. ,4
" I love Hoffman's. The food is delicious and  is presented perfectly, without any fussiness but elegantly and  simply. I had been before- this was my second time- and I'll definitely go back after having chosen it as the place to celebrate my seventieth birthday with friends. ",5
" This place has potential..  The server was pretty oblivious in terms of the reaction of the food being ""okay"".   Brussel sprouts were overcooked and mushy!   We LOVE our veggies, but we couldn't even finish the rest of the bowl.  I wish the server was attentive and considerate enough to have left this off our bill.  Instead, he realized he missed it and charged us for this bland and unappetizing dish.  My duck was great, the polenta was nicely done but the greens were SO bitter, I couldn't even finish it.  I was HIGHLY disappointed paying what I paid for this sub-par meal. ",2
 Great food and great service. Will be back soon. Thanks! ,5
 Always great food and friendly service. Awesome neighborhood spot! ,5
" Had a great dinner, nice atmosphere, good noise level. ",5
