Reviews,stars 
"For a steak house, the decor and menu were eclectic and more interesting than most. The service is efficient and attentive. I really enjoyed my appetizer, entree and the amazing heated rolls that are brought to the table. My complaints are that the dessert menu is limited and the restaurant is a bit too noisy. It was very hard to hear my dining companion who was right across the table.",5
rack of lamb for 2 was fantastic as was the corn creme brule,5
"We have been to numerous steakhouses in the city and in the tri-state area but the four of us who dined that evening all agree that Quality Meats is the best steakhouse we have visited and we will certainly return soon. The decor was trendy, the service was excellent and the food was outstanding. My wife and I had the Porterhouse for two and although we loved the freshly made steakhouse, we ate the meat plain as it was perfect and we didn't want to alter the taste. It was perfectly cooked and extremely tender. We can't say enough good things about our experience.",5
"Overall a very subpar experience. The potatoes cooked in duck fat, which were highly recommended, were stale; the lamb chops ok, but way overpriced; the salad fine; the desserts dissapointing and the server unintelligible. The high point was a special bone in filet, which was very good. There are so many great restaurants in Manhattan, that I can't imagine this place staying in business if this experience is shared by others.",2
Dinner was worth every dollar and more!! We will definately return to try other items we didn't have room for!!! The Caesar salad was delicious and the steak melted in your mouth!! Make sure you leave room for dessert because the ice cream is a pure piece of heaven.,5
We had good experience in the past. This time the pasta was not hot and service was marginal.,3
"Very nice interior, but A/C was on maximum and was too cold.",3
Enjoyed lunch!  Food was excellent!  Will not hesitate to recommend and will be back.,5
Overall a wonderful experience of great-tasting food with delicate preparation in a medley of taste. The olive oil for the bread could have been a better quality given the standard of all the other foods.,4
Superb - as always - aside from La Bernadin there's no place better for seafood....,5
"It was our second time at Marea and we were not disappointed. The food was excellent, the service was perfect.",5
"At the beginning of the meal, a chair broke down when one of us sat down. The staff could not have been more attentive and they brought us a couple of free desserts  at the end of the meal. That was a very nice gesture.",5
We will definitely go back.,4
Easily the best food I've ever had in my life. I would recommend this restaurant to anyone and everyone.,5
"My wife and I are from North Carolina.  We eat out a lot in various cities like Chicago and in Raleigh/durham/chapel hill, nc.",5
We thought the atmosphere and service were good.  Food was excellent.  Lots of interesting dishes.,5
"Even for New York we thought the drinks, wine and entrees were over priced.  Shared appetizer, two entrees, 2 glasses of wine each, no desert.  With tip $300.  Seems high by about $50 to $75.",5
A gem tugged away from Hannover St and absolute dining paradise,5
"Wonderful food, ambiance, and terrific wait staff.  We truly enjoyed our meal. Will return when back in NYC.",1
Overall was Very good! Highly recommended!,5
Absolutely incredible meal at Marea and can't wait to head back for another wonderful dinner.,5
"Marea fits so many buckets and five star is one of them.  A most attentive staff without being intrusive.  Perfectly fresh seafood and home made pastas.  Chic, elegant setting whether you are business attire or business casual, Marea is welcoming to all.  Marea is our favorite high-end choice in Midtown!",5
Was really looking forward to dining here. Sadly I got horrible sick after eating here. I had a early lunch knowing how much I'd eat for dinner. We ordered the Chef tasting menu after 2 coarse my wife was full so I ate her portions including my own. After dinner in our hotel room around 2-3am I got violently sick and was sick all night ended up at Mt Sinai hospital getting an IV. We called the restaurant and told them what happened they said they were sorry and will call us back after a investigation. They never returned our call or reached out. Sad this was the one place really wanted to try and ended up running our vacation.,5
Fantastique !!!!,5
Food was delicious; service was lovely; air conditioning was brutal: blowing on us & freezing.,3
"With a guest visiting from out of town, we desired some of the city’s best food. Marea did not disappoint. Each course was delicious, well prepared and appropriately sized. Now, given the many ratings this restaurant holds, it lived up to expectations. The only note was service could have been a bit more personable, but it did not distract from a lovely meal.",5
Great great and great. Beginning to end. Perfect experience. Thank you. The fusilli octopus = another level of great!,5
But main problem was food. ,4
We order aged rib steak and the quality potato.,5
"Steak was average, side sauce taste like regular sauce from shop, house special potato was a joke.",3
"Day before our dinner in Quality meats we was at Gallaghers, totally different story!",3
"Went for lunch with co-workers and had great food, even for vegetarians at a ""steak"" place.  We relaxed and enjoyed the great wine and variety of food.  Definitely on the high end for everyday lunch but well worth it.",3
Great place for steaks!,3
Not available at all to Disabled Access or parents with stroller.,5
"My favorite steak house, but this time the our cut came really burnt and under-spiced. Overall was a pretty disappointing experience especially considering all the previous visits were by far the best ones.",5
I believe restaurants should offer the best tasting food especially that this particular restaurant is so expensive...food is so so and no seasoning at all...it would have made a great difference...we didn't enjoy the food at all...bland and needing sauce or seasoning to make the food shine.,5
Very bad service but great food.,3
I love meats which is why I wanted to try this place since I read a lot of amazing reviews about it. ,5
"I went there for a date and it was phenomenal. Starting from the place it self all the way to the service and food. We order the 10oz filet mignon and the baby ribs with a side of créame spinach, grilled mushrooms  and ñoqui which were unbelievable tasty. The steak was cook exactly how I wanted.  As dessert we order the smoke marshmallow ice cream to share which was something I was looking for to try after all the reviews I have read about this plate, and I can say now that they were absolutely right recomending this dessert. Over all  Beautiful place , Great Service and food. The manager Adrian and the servers were always on top of everything making sure this night was special and it definitely was. I am very thankful for such an amazing experience.",5
"This is one of our favorite restaurants in NYC. Good service, excellent food. Of course the stars in the menu are the meat cuts. Sides are also notable, specially the sweet corn brûlée. This time our visit was tainted by a very loud table near us that made impossible to have a civilized conversation. We invited a friend that was also visiting New York and the noise level made the experience annoying. But definitely a great restaurant to go, always!",5
Quality Meats  is now our traditional first-night-in-NY meal and it is brilliant. As always.,5
Chef's Table at Brooklyn Fareのラミレスシェフの推薦で行きました。シェフの推薦のリブアイはメニューになく、フィレを10oz食べましたが、、それほどではない、フツーでした。。,5
Was recommended by a friend.. so delicious.. service was impeccable! Will be back,1
"Great dining experience. Group of 4 had steaks, veal chop and short ribs along with some sides (corn cream brûlée is fabulous) and a bunch of deserts. Couldn't ask for better service",3
"As always , outstanding !!!",5
Always great!  Our go-to steak house in the city.  Only minor issue remains the way that they have  stacked the two-top tables on top of each other in here.  You really have no choice but to visit with your neighbors (as they are essentially at your table).  Makes a private business dinner conversation almost impossible.,5
Love dining at QM.  The ribeye steak is wonderful!!!,5
"With so many great options in NYC we were sorry we chose this one. The steak was decent. The sides were barely OK. The bar served me a lemon drop with an extra thick rim of salt (should have been sugar). They put 4 mini rolls on our table and before we could each eat one of them they were taking the other 2 away so they could put sides on our extra small table.  So rushed, so cluttered. There was probably 6-7"" between our table and the next one. The creme brûlée corn was sickeningly sweet. Then to top it off the manager greatly offended the guy sitting next to us like he was someone that walked in off the street and sat himself when the hostess had. The whole thing was handled so poorly. It made for an uncomfortable dining experience. We would have left if we hadn't already been served our food. This place needs help!",4
"Third time dining here, each time back the experience and food is less enjoyable. Overall the steak flavor and taste is no longer above average.  They did away with the  rib eye and now sell rib steak which is a tougher meat. The appetizers rank only moderately  with the exception of the seafood. The waiters and attendants treat you like your a tourist . Which at this point  the amount of past success QM has had since their initial opening. That's pretty much how you will be served nothing special going on.  NYC has many places were you can spend 1k for a night out for 5 people and be much happier.",5
Outstanding service & excellent food. Absolutely fantastic night. Wouldn't hesitate to return or recommend.,5
My son declared that the filet mignon that he ate here was the best he's ever tasted!  The food was truly outstanding.  I had the lobster scampi appetizer which was enough along with all of the sides and appetizers that we ordered.  The baby back ribs were unlike none that I've ever had - marinated in a light citrus sauce - not heavy.  Our server was terrific - friendly and really helpful in choosing what to order.  I would definitely come back to Quality Meats again and again.,5
A somewhat traditional steak joint with a great intimate atmosphere and extraordinary culinary options on the menu that pleased even the pickiest of palates in our family.  It was walking distance from our hotel (near Times Square but thankfully not in it) and had a great vibe and excellent service. Would definitely eat here again.,5
"It was decent. Definitely not the best steakhouse or would I even qualify it as a steakhouse, rather just a fine dining establishment.  Definitely would not recommend if you are looking for a steakhouse experience.  Service was great. Food was ok.",2
A great place for dinner. Highly recommend. Staff provided exceptional customer service and the food was the best I've had in NYC.,1
Loved it.  Food was fantastic and the atmosphere is really neat. Noise level is a bit high. Def be back.,4
"As always, great food and good service!",3
"It was an exceptional dining experience.  Fortunately for us, we were seated upstairs and in a smaller (and nicely quieter) area than the overall restaurant.  That is the reason I did not mark 5 stars for noise level as the main parts of the restaurant were very noisy and acoustics were poor and did not handle the noise well enough for my liking.",2
"In the past have had wonderful meals and service at this restaurant.  This visit was not one of those occasions.   So crowded that service and food suffered.  Perhaps a one time disappointment.  My advice would be that if you really want a first class experience,  you try to pick a time when they are less busy or go to another restaurant.",5
We ordered the 3 filets medium rare.  They were all different sizes and none of them were cooked to temperature.  I informed the restaurant we would not be paying for the meat entree. Their response was less than impressive.  We paid for our cocktail and bottle of wine appetizer and side of spinach and left.   We are foodies and had dinner at Jean George and Le Bernadin on the 2 days preceding this experience.  We were not expecting the experience of either of these restaurants but we expected to get what we ordered.  Needless to say we will never patronize this restaurant again.  I took photos and was asked not to post them.,1
"Great food , Great staff . We would visit again as family had a a very enjoyable meal",5
The restaurant looks very good. Good food but too pricy for what you get. Should be 25% less.,5
Really underwhelmed by rib eye.. just didn't taste a patch on a hawkesmoor.. plus not cheap in the slightest.. wouldn't go back,5
Sides are good but again very pricey for what it is..,3
Wonderful atmosphere; great wine selection and superb steak and seafood.,4
Meat was half cooked. We asked for medium and it was made rare. My date complained. Not happy about it.,5
Great place must go!!!! Filet mignon is a must have!,3
"Quality Meats was fabulous!! The food, decor and service were far above outstanding. Be sure to have the homemade ice cream!",5
"Despite the judgmental front desk people, this restaurant is absolutely amazing. The food is great and our waitress Darnell made our trip amazing and worthy.  This totally compensated the bad impression we had when we entered.",3
"Food is well done, with nice presentation and it tastes great. Worthy of the 2 Michelin stars.",5
there seem to be some lack of service/variety/flexibility for the price. great atmosphere.,3
"Aside from one of the managers (a young woman), the service was very slow and not very accommodating. Must have been inexperience. The steaks were not cooked properly and lacked were bad cuts. We were charged for cocktails that were never served and the waiter seemed totally oblivious.",2
"Overall I would say the place is very over rated and not on par with the many ""old school"" steakhouses in Manhattan.",4
"This restaurant is a most welcomed addition to the neighborhood. The scene is somewhat lively and energetic, with a softened twist on the upscale steakhouses of yore. In particular, I found the servers to be both knowledgeable and helpful, and particularly so regarding cuts of meat, etc, as well them introducing a great wine steward. We'll definitely return to this place again.",3
Ambiance and service was great. Bone marrow and beet salad were fantastic. However the steak........supposedly the main draw to the place.........was just so-so. It did not appear to be 'quality' meat which i assumed would be dry aged beef.,4
I think that the corking fee charged is too expensive (US 35). Most restaurants charge US 15-20 .....,4
"We went for my birthday. Food and service were excellent and they brought us two complimentary flutes of champagne becaues they knew we were celebrating. Also wrote ""Happy birthday"" in chocolate on the rim of the plate with our apple tart and put a candle in a puff of whipped cream, too. Make sure to show your Fourth Wall VIP card if you have one, that entitled us to a free pint of homemade ice cream to take home.",4
First time I visited the steaks were so so. This time however the porter house for two was on the money. Just as good as the other favorite ny spots. The charcutterie plate was so so. The milk chocolate tart was outrageous. All in all a great meal and a great steak.,4
Great Wine selection and friendly service.,2
"The service was excellent. Given the prcing and the buzz, I expected a lot more for the money in terms of food and atmosphere. I would rate it a ""B"" relative to other midtown restraunts. Nothing was really special.",5
"My husband and I went based on the location and the zagat ratings and we couldn't have been happier. The food was great, ambiance was perfect for our anniversary celebration, and the service staff was friendly and attentive. Thank you!",4
"The steaks were great! The salads need some work, bland and lacked any type of creativity. Also, please add sauteed mushrooms to the menu. Oh, nice wine specials for the evening at a resonable price. This restaurant will go on my list of places to revisit.",3
Steak somewhat disappointing. Rest of the food only so so for the price. Hip crowd but don't go for the steak experience.,4
Had a great time/meal!!! Delicious food!,3
I enjoyed my first visit to Quality Meats better than this last dining experience.  We were seated in a room with a few other tables of people and one table was beyond the normal noise level.  The food did not wow me this time as well. I would try it again.,3
The tables that they have for 2 people are postage size and the plates are large. They make a steak sauce and serve it in a separate bowl and if you order any sides you barely have room on the table for your wine and water glasses. There are a lot of great places for steak and this one is just an OK one of many in NYC.,4
my favorite steak house!,4
"Great food, great service, quality recommendations... Very happy.",4
"Loved the atmosphere and dinner was excellent. Crab cake was fabulous, as was the farmer's salad. Sirloin was cooked to perfection, and the sticky toffee pudding was decadent. This was our first time here and we will be back.",5
Always good. Double Rib Steak exceptional.... as were all of the dishes. This steak house never takes a night off.... its well priced and there is value here. Kudos!,5
"The food was incredibly good and service was superb! The noise upstairs, because of the way the room was re done, it was too loud, we could barely hear ourselves talking, unless we yelled. The room needs to have carpet or big decorations somewhere to reduce the noise...the brick does not help.",3
"We loved the food and service, but we are not planning on going back (we only visit NY twice a year), because of the level of noise, unfortunately we cannot recommend it to our friends.",4
"If you ever fix the noise problem, please let us know, we'll visit again :)",3
Andrea,4
Very good salads and the parm fries rock.,5
"This place is at the top of the list with the best NYC steakhouses. Ribsteak is amazing. Only knock: poor selection of sides. Prices are not cheap, built for business accounts, but worth it.",4
excruciating noise level but food good,5
I'm still thinking about that steak and the gnocchi!,4
"From appetizers to dessert, everything was delicious and beautifully presented. After the meal, we learned that it was the busiest Saturday they had, and it was not even noticeable. We especially enjoyed the oysters and the rib eye. The service was as good as the meal.",4
"terrific meal all around....great service, great food, great restaurant design....wonderful place for dinner or a drink...",4
i've eaten at may steak houses. This was a great experience. Better than sparks (both food and service and much more romantic). If you wany a great steak than go here.,4
"Good food, fun ambiance. The meal was actually out very quickly, maybe a little too quickly! But it was a good experience.",4
Great recommendation for dinner. We celebrated a special birthday and the staff catered to us! A little noisy but we still had fun!,5
"Steaks were perfectly cooked given the various cuts of meet our table ordered. A nice crisp char with a juicy taste. Perfect balance. The sides were fit for the menu, but not a distraction from the center piece---the steak!",4
"I was surprised at how packed the restaurant was on a Monday night. The service was excellent, the food delicious and desert was amazing.",4
"We all enjoyed the meal. There was plenty of food, and you could get more on the side dishes if you wanted. Everything was delicious. Except the price. I thought they could have thrown in coffee and tea at the end. Instead they charged $5.25 for a cup of tea or coffee. A bit chintzy! That should have been included in the price.",3
"I'd describe my experience as disappointing...I had an excellent dinner there a while ago. Food was amazing. Pasta was probably the best I had in Manhattan. This time, I went for lunch with family. The Fusilli pasta with braised octopus & bone marrow was really salty. Server didn't come over and ask how everything was. If he did, I'd tell him it wasn't as good as I expected. (I had a high expectation). ",5
"Don't really understand why there's a different between lunch / dinner. With that said, I would still recommend people to go for dinner but will also let them know of my lunch experience so that they can make their judgment.",5
"Absolutely excellent!! Beginning to end this was one of the best meals I've ever had accompanied by excellent service. Which was attentive but not fussy. Amazingly well prepared dishes, nothing overcooked or annoyingly frivolous ingredients   just for the sake of having them in the dish.  Special thanks to Kent our server whom helped make the evening better by making sure we wanted for nothing and all our dishes arrived to our table with military precision.",3
The dining experience was amazing from the  appetizers to the main course it was spot on.  I would definitely go back again. Their hostess  Gulshatt was amazing  treating us like family.,5
Way overpriced. Food delicious but extremely small portions.,5
"This is probably our 12th time here.  It is always great.  The service, the ambiance and of course the FOOD.  If you haven't been here-go.  I would recommend Marea to anyone who enjoys find dining in a beautiful setting.",5
Excellent.  The pasta is really special. Everything was great,5
"We had a terrific anniversary dinner, loved every aspect of the experience.",4
"Make reservation aprox 20 days prior and I got a table next to the bar, really noise. Didn't enjoy!",5
Overall great experience. The food is delicious. I highly recommend the fusilli with bone marrow and octopus. It was amazing with a ton of flavor! The oxtail pasta was also a big hit.,5
"I took my girlfriend for her birthday on September 20th 2017 with great expectacions. First of all the expectations were surpassed in every way, the atmosphere make you feel special, great service, superb food and wine list. This restaurant really impressed us, thanks Marea team.",5
It was great vibe for friend reunion,5
"Amazing experience, amazing food and amazing service.",5
"Portions ,particularly appetizer  and pasta course on pre-fix were small.",4
Excellent experience with superior food and service.,4
This restaurant truly represents what you'd expect from NYC fine dining.,5
I'd eat here every day If I were wealthy:),4
"Love, love this steakhouse. Amazing service.",5
"My family and I had a wonderful Thanksgiving meal here. They were very accomodating, and the food was excellent. Highlights were definitely the Steak Tartare, the Lobster Bisque, and the Short Ribs.",5
Great steaks. Enjoyed the Bone Marrow as well. Sides of Parmesan fries and Yorkshire Creamed Spinach added a little spin on the usual fries and greens.,5
Fantastic and waiter was amazing,5
"Fabulous, fabulous, fabulous!  High energy, great staff, food divine and the best Lemon Cake we’ve ever had!  Don’t miss out...book now!",5
Wonderful all around!,5
For some reason could not get the $60 steak cooked correctly .,3
Food is delicious! Service was a bit slow but it’s a very busy restaurant so it was expected. Very Loud but great. One problem though we found a hair in our lobster Mac. Huge disappointment. But they did apologize and make us a new one.,4
"Great NY restaurant. Excellent food, classy atmosphere. They bend over backwards to make everything perfect. Sarah D...ask for her, great server.",5
I’ve been to here several times during  holiday season and I have to say this is probably my worst experience,3
First of all the tables are too close to each other the staff is stressed out and you can tell just by the amount of people in the room that is definitely unsafe if there was ever to be a fire no way you’d be able to get out,5
The wait for the food was totally unacceptable I appreciate that they put Dessert on the house because of the wait  but because we got our dinner so late we missed the viewing of the tree  lights went off on the tree at 11 PM now we have to book another trip back into New York City just so we can go see the tree,3
It just seems like they’re trying to put as many people in the restaurant during the holiday season which is definitely a fire hazard table should not be on top of each other to the point where nobody can get out comfortably from their seat,5
All that aside even though we waited a long time to eat I have to tell you that the food is still absolutely amazing our steaks came out piping hot to the point that if we touch the plates it would’ve probably taken skin off my hands all the sides were excellent and I have to say that the waiter did the best job he could give in the amount of stress I’m sure he was under,5
I’m sorry to say this but given my last experience I don’t think I’ll be coming back there during the holiday season,5
This resturant never disapoints our steaks and sides were awesome.,5
"Excellent seafood, overrated steak.  Very good service & wines.  One of those places that people go that want to be seen.  Overall, with all the great places to dine in the city I'd give it a 6 out of 10.",5
Brian & Sarah provided impeccable service that made an incredible meal even better!,5
Food was impeccable and the service was great. Mood and ambiance was perfect.,5
"We arrived 30mins after our reservation and time and were seated within 10mins. All the staff was very welcoming and hospitable. The food was cooked perfectly, would definitely come again!",5
Tuna was stringy- but everything else was great! Waiter was wonderful. He choose to take my meal off the bill.,5
Manager and server went above and beyond my expectations to make sure I was completely satisfied with my meal after I didn’t feel my steak was meeting my expectations..They definitely pride themselves on excellence and it was greatly appreciated to feel like they cared about more than our money..they exchanged out my steak and our sides afterwhich I was very much satisfied and to top it off had the chocolate soufflé and butter cake that were to die for !,2
"Del Frisco is always a great meal in NYC.  We have eaten there on several trips that we make to the city.  The food and service are always great.  It is a bit noisy, but it is a great New York Experience that will provide you first class steak, wine, dessert and crab cakes.",5
It was awesome,5
Service was spectacular and the rib eye bone in was superb,5
"Made reservations several days before on open table and received confirmation right away.  Mentioned in the special instructions box it was for a birthday celebration.  That night we got there, we were seated earlier than our 6:00pm appointment.  It was a full house of people at the bar and the restaurant.  Such a happening spot!  Got seated in a comfortable booth and was quickly served by Kathleen who was an exceptional waitress who tended to us with such energy.  She knew her wines  and menu well and was able to assist me in deciding what to order.  Thank goodness since there was too much to decide on. We ended ordering the 16 oz, 45 day aged prime rib and the 16 oz classic rib eye.  The quality of the steaks were amazing!  The aged meat was tasty and flavorful!  The classic was so good as you can taste more of the meat flavor.  Both are based on preference. Sides ordered, charred octopus and roasted",5
"Brussels sprouts were so tender and delish!  Ordered a bottle of Malbec also recommended by sommelier Kathleen and she was spot on!  For dessert we were so full that we were going to pass but she surprised us with a lemon crunch piece of cake with a candle!  How special as this place pays attention to their customers and really are highly customer service based!  The only thing was this place is loud, feels like you are at a party. But, that was the fun of it!",3
Amazingly noisy place.  Deafening! During the entire meal all participants at table got bumped by passing traffic. To compound matters the servers got the order wrong. The took a very long time to fix. Too many other steak houses in NYC to bother going back.,3
Whenever I’m in NYC my husband and always eat at Del Frisco. We enjoyed the food and the view at night. Great food and service as always!,5
Birthday. The service is some of the best I’ve had. The attention to detail was incredible! My friend got a signed birthday card from the servers and we were touched by the gesture!,5
It was good,5
Tomahawk steak is a must have,5
"The food was excellent, however after ordering it took over an hour to receive it. We were told it take about 30 mins because of the steaks. Our food arrived so late and caused the group to be late to a broadway show. We had to leave the restaurant running.",2
Even at lunch there is a long wait to be seated and the service is still slow without a crowd.,4
"It was Great Wagyu!!! I love this stake and will surely recommend this to Many people, especially Japanese since I am from Tokyo.",2
"I made a reservation on Open Table and said that I would like a round table and it was for a special occasion. Not only did they accommodate a larger group than we anticipated, but also gave us a spectacular corner table. Between the ambience and the service, this is one of my new favorite places in the city.",4
Thanks!,5
Second time back at this place and enjoyed every bit of it,5
"Had an awesome waitress, first time taking kids and it was amazing.",3
"I was disappointed regarding the service and some aspects of the food here.  Besides the bread guy, it took almost 25 minutes for a server to stop by and check in on us (there was a vip at the table next to us and a bunch of kids at another table close by).  The meat options are just the meat- no veggies or anything accompanying it (I have been to other restaurants of similar caliber and style and they have always had at least something small accompanying it). The Mac and cheese was sparse with its lobster portion (But it was still pretty good). The only thing that saves the evening was the dessert waitress, she was awesome and the dessert was amazing (Butter cake- not what we were originally thinking of ordering but it was actually one of the most amazing dessert I’ve had).  I would not choose to come back here, you can tell that this is a place that used to be amazing but has since fallen down hill a bit.",4
"Good as usual. However, two of the Steaks were undercooked. They got them right the second time. Excellent service and great lively ambiance.",5
The waiter charged a different amount from our credit card than we signed for. Apparently to get a higher tip. This is flat out theft. Very bad. We still have the signed credit card slip with a different amount.,5
"Great food, Great Service.  We were seated early as we arrived early.  Steaks were perfectly done.  The onion rings are huge.  Will come again.",4
Everything was absolutely fantastic. I come here often and its always this good. Highly recommended.,5
It's a steakhouse and they do deliver. Done to perfection and full of flavor. Will go back next time in NYC.,4
OUR WAITRESS AMBER WAS GREAT VERY DETAIL TO THE MENUE. THE RES. HOST GREAT THEY FORGOT MY BROCCOLLI AND HE CAME OUT HIMSELF TO DELIVER IT TO OUR TABLE. APOLOGIZING I DIDNT SEE THE BIG DEAL CAUSE I JUST MENTIONED THEY FORGOT. BUT THEY MADE IT IT SHOWS THATTHE SERVIC EIS OUTSTANDING AND THE FOOD THE ONE OF THE BEST.,5
Good place if you have a lot of money to spend. Ridiculously expensive and average food (steak). Service was wonderful and very friendly employees.,3
"We've been twice before and loved it both times. The service is always spectacular. This time, however, the crab cakes were lukewarm and the gnocchi was indifferent, certainly not to the level one expects in Manhattan on a Saturday night. That being said, we'll no doubt give them another chance solely due to the charming staff.",4
Crab was dry but all other services were perfect.,3
"When initially walking into the restaurant, you seemed to get stuck into a crowd that is waiting to be seated. That rings off a bell to let you know that you have to make a reservation to eat here unless you'd like to wait for a couple of hours to get seated. I went to this restaurant a couple of days ago and even though the restaurant was full to what seemed to be it's max, the employees found my girlfriend and I a nice seat, away from the big groups of people and in a booth by ourselves. The service was absolutely amazing and when the food arrived on the table, we understood why this place was so busy. The crab cakes are to die for, the sauteed mushrooms are incredible, the Mignon, Lobster and Porterhouse is absolutely amazing as well.",5
The best -- an unbelievable dining experience set in the most amazing space in New York. Always a fantastic evening.,5
Great steak place in a great location. Some tables are definitely better than others. Be careful with a table in the far back room - very tight.,4
Great steak! The steak is reasonably priced for NYC- the sides are pricey but overall its well worth the experience!,4
Awesome experience! Greatest steak ever. Not noisy on Sunday PM.,5
great steaks - especially the filet and the onion rings,4
Great food and service as always!,5
"I find Del Frisco's consistently excellent. The food and the service are reliably very high quality. My guest and I split a filet and a 14 oz lobster tail, with a pair of excellent sides (one corn, one potato). The manager offered us complimentary desserts because we were seated next to a large group, and he thought we might have been distracted by them. Nice touch - a hallmark of Del Frisco's.",4
"too noisy ,midtown business lunch, expensive for what you get they ran out of steak?? would never go again unless it was an business lunch on expenses.",2
"We had a great time, the food is just too expensive!",3
Great food!! Service was pretty good. One thing we didn't like was the fact that they seated my wife and I in a huge booth that faced the whole bar and surrounding tables. We felt like we were eating in a fish bowl. Hard to completely enjoy your meal when you have 60 people drinking at the bar and looking at you. Otherwise it was a great dining experience. Will definitely be going back.,4
outstanding dinner and service.,5
"My second visit. Steaks are absolutely THE BEST. Pricey, yes, but food and service is outstanding. Our side of onion rings (superb!!!) were late, maybe two minutes after steak arrived at the table. They were instantly taken off the bill. I didn't even think about it, but someone, not the waiter, came up to the table and explained that wasn't acceptable and off the bill they went. Ok by me! They were delicious! Good bottle of wine, at $165 it should be, but hey, it was my choice, no pressure.",5
"The manager came by twice. Nice touch, service was perfect.",4
"Yes I'm sure someone, somewhere, at sometime, will complain, but I will be back. No question!",4
"It's Grand Central Station at peak hours but who cares...steaks are outstanding, so are the crab cakes..service is incredibly attentive. I'll be there many more times...",5
"This was our first time dining at Del Frisco's and we had the filet mignon so we could compare it to other upper crust steakhouses we had visited in other states. The steaks were outstanding and the family-style side dishes were also good. I consider this restaurant near the top of my list of places to dine in New York City. The place is VERY noisy, though, so don't expect a romantic evening or even a lively conversation. They have a large wine list, but I was disappointed with the suggestion of the Sommelier, as it was not worth the rather steep price. I wish I had stayed with my gut and selected a good wine at a more reasonable price. Overall, I left happy and content and will return in the future.",5
Excellent food and Excellent service. I would happily go here again.,5
The whole dining experience was excellent. From the moment we sat down until we were done. I will definitely be returning and recommending this restaurant.,4
"Fabulous, fabulous service. Great dining experience. Great food. Would definiately go back. Pricey for normal folks, but for a special occasion, it was perfect.",5
"Wonderful and favorable food, excellent service, impressive wine list and pricing that goes along with all that. Not for the faint heart where the wallet is concerned. Very accommodating and knowledgeable wait staff. Visited after a show in early evening, before the true dinner group, so noise level was quite moderate, easy to talk with others at the table.",5
Excellent food and service. The waitress forgot to inform us that the spinach had bacon in it. The dish was served by someone else who told us about the bacon. The waitress did not charge us for the dish and apologized at the end of the meal.,5
I had to change the reservation for a later time. The hostess knew who i was and confirmed that it was the birthday dinner for my son immediately. It was very nice that she knew her reservations for that night or at least she made me believe that she did.,4
The food was excellent. My boys and her 2 friends told me that it was their best meal in New York so far.,4
"Excellent strip steak, creamed spinach and mashed potatoes that I was still thinking about days later!",4
"Great meal, great atmosphere! Special occasions are best because the place is expensive. However, it is worth it!",3
very nice for business lunch. staff was tuned to our needs and timeliness,5
"Food and service were excellent. Decor is a little less stuffy/old men's club than many of the premium steak house chains. The menu is fairly traditional primo steakhouse; not very adventurous or innovative. Bar scene, apparently dominated by the investment banking after-work crowd, was hopping. What recession?",5
"The only drawback was that it was quite noisy. Since I have been to other Del Frisco's that are not particualry noisy, this is caused in NY because of the accoustics of the room. Very high ceiling, lots of glass and marble flooring. I think that given the space, they have all that was possible to dampen the noise.",4
"Excellent quality steaks. Good service however,could use more finess service wise. Need attention to details.",5
"very professional, knowledgable wait-staff. The attention made us feel a bit rushed, though they apologized and said we should take our time. Not sure if they meant it. Food was very good and place had a very busy business-meeting feel.",3
My favorite steak place in the city.  You have to try the to die for 8 layer lemon cake!,5
This was our first time to the restaurant and could not have imagined a better experience any where else. We were treated like royalty from the time we set foot in the restaurant to the time we left. We had three cuts of steak (done top perfection) and the homestyle side dishes were more than ample.,4
"My first choice was to take my peers from France to STK as I thought it would be a more enjoyable experience overall. We were not able to secure reservations for STK so I chose Del Friscos because of the proximity to Times Square and the desire of my peers to eat great beef. We were fortunate to have a great server on a very busy Saturday night who made our experience thoroughly enjoyable. The food if not a tad bit over priced even for Midtown was very well prepared, and extremely tasty. The steaks were perfectly prepared and the Chilean Sea Bass was excellent. All the sides were ample and very tasty. The wine list is sizeable and well appointed. This is a great place for a special event or parties of 5 or more.",5
Amazing and wonderful service. Love the location close to Rockefeller center and across from radio city music hall .,5
"The food and service were excellent, but the space is wide open and very loud. Not much opportunity for quiet conversation.",4
We couldn't fly our daughter back home to San Diego for Thanksgiving as she just started a new job after graduating NYU.  We sent her a Del Frisco's ecard for her and her roommate to have a nice dinner for Thanksgiving.  They both loved it and were so happy to celebrate Thanksgiving with an amazing meal and great cocktails! They said the atmosphere was festive and had a great time!  Del Frisco's never disappoints!,5
Packed....made reservation a month in advance for 8pm at 9:45 we just left.,1
"The food was excellent and our sever was brilliant, but we waited an hour from our reservation time to be seated and you can't go and get a drink elsewhere in the interim because their system of notifying you that your table is ready involves cramming waiting diners into a space the size of an elevator and then having a series of front of house staff scream names in a manner so shrill that passing dogs clutch their ears in pain.",3
